Property Ref,Added On,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Furnishing,Price,District,State,Servicing,Service Charge,Total Area,Covered Area
2824505,17 Apr 2025,17 Apr 2025,Available,Block of Flats,,,,,,300000000.0,Alimosho,Lagos,,,,
2508612,11 Oct 2024,17 Apr 2025,Available,Terraced Duplex,4,4,5,2,,105000000.0,Ajah,Lagos,Serviced,,,
2586528,22 Nov 2024,17 Apr 2025,Available,Terraced Duplex,5,5,6,4,,2800000000.0,Ikoyi,Lagos,,,450 sqm,400 sqm
2515133,15 Oct 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,400000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2468276,19 Sep 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,430000000.0,Lekki,Lagos,,,,
2824503,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,3,,95000000.0,Lekki,Lagos,,,,
2824502,17 Apr 2025,17 Apr 2025,Available,Block of Flats,,,,,,60000000.0,Ibadan,Oyo,,,,
2752204,05 Mar 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,7,,500000000.0,Ikeja,Lagos,,,,
2759814,10 Mar 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,285000000.0,Ikeja,Lagos,,,,
2759819,10 Mar 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,4,,350000000.0,Ikeja,Lagos,,,,
2824500,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,5,,380000000.0,Lekki,Lagos,,,,
2760784,10 Mar 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,550000000.0,Lekki,Lagos,,,,
2796112,31 Mar 2025,08 Apr 2025,Available,Block of Flats,2,2,3,2,,160000000.0,Lekki,Lagos,,,,
2764069,12 Mar 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,3,,200000000.0,Surulere,Lagos,,,,
2771915,17 Mar 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,690000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2771922,17 Mar 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,2,,120000000.0,Ajah,Lagos,,,"1,000 sqm",650 sqm
2824498,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,140000000.0,Agege,Lagos,,,,
2797806,01 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,230000000.0,Lekki,Lagos,,,350 sqm,300 sqm
2801210,03 Apr 2025,17 Apr 2025,Available,Terraced Duplex,5,5,6,3,,280000000.0,Ikeja,Lagos,,,,
2807005,07 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,3,2,,130000000.0,Lekki,Lagos,,,,
2812694,10 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,,280000000.0,Lekki,Lagos,,,,
2824496,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Lekki,Lagos,,,,
2816649,12 Apr 2025,19 Apr 2025,Available,Detached Duplex,4,4,5,3,,170000000.0,Ajah,Lagos,,,,
2816616,12 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,4,,190000000.0,Ajah,Lagos,,,,
2824497,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,5,6,6,3,,750000000.0,Ikeja,Lagos,,,,
2824492,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,,,,,180000000.0,Lekki,Lagos,,,,
2824489,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,300000000.0,Maryland,Lagos,,,,
2824488,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,530000000.0,Victoria Island (VI),Lagos,Serviced,,,
2824486,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,620000000.0,Ikeja,Lagos,,,,
2133867,24 Feb 2024,17 Apr 2025,Available,Detached Duplex,4,,,,,200000000.0,Lugbe District,Abuja,,,,
2824480,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,550000000.0,Ikeja,Lagos,,,,
2824478,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,4,4,2,,310000000.0,Lekki,Lagos,,,,
2075686,15 Jan 2024,17 Apr 2025,Available,Terraced Duplex,5,5,6,,,150000000.0,Lekki,Lagos,,,,
2757144,08 Mar 2025,18 Apr 2025,Available,Detached Duplex,5,5,6,,Furnished,8023518625.0,Ikoyi,Lagos,,,804 sqm,
2824475,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2820925,15 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,260000000.0,Lekki,Lagos,,,,
2822965,16 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,120000000.0,Ajah,Lagos,,,,
2824472,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2824466,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,140000000.0,Ikeja,Lagos,,,,
2824459,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,300000000.0,Ikeja,Lagos,,,,
2802500,04 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,,6,,,200000000.0,Life Camp,Abuja,,,,
2820883,15 Apr 2025,18 Apr 2025,Available,Terraced Duplex,4,4,5,5,,265000000.0,Gwarinpa,Abuja,,,,
2824449,17 Apr 2025,19 Apr 2025,Available,Semi-detached Duplex,5,5,5,3,,750000000.0,Lekki,Lagos,,,,
2595786,28 Nov 2024,18 Apr 2025,Available,Detached Duplex,5,5,6,,,250000000.0,Kubwa,Abuja,,,700 sqm,
2824435,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,4,4,2,,350000000.0,Lekki,Lagos,,,,
2824433,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,220000000.0,Lekki,Lagos,,,,
2824432,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,100000000.0,Galadimawa,Abuja,,,,
2763744,12 Mar 2025,12 Mar 2025,Available,Semi-detached Duplex,5,,,,,900000000.0,Ikoyi,Lagos,,,,
2799791,02 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,2,2,Furnished,63000000.0,Ajah,Lagos,,,,
2799893,03 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,4,4,Furnished,300000000.0,Surulere,Lagos,,,,
2799915,03 Apr 2025,03 Apr 2025,Available,Detached Duplex,4,6,6,6,Furnished,160000000.0,Isheri North,Ogun,,,,
2799930,03 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,2,,,160000000.0,Lekki,Lagos,,,,
2798019,02 Apr 2025,17 Apr 2025,Available,Block of Flats,3,3,4,3,,80000000.0,Lekki,Lagos,,,,
2799903,03 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,3,,,85000000.0,Lekki,Lagos,,,,
2508089,11 Oct 2024,18 Apr 2025,Available,Detached Duplex,5,5,6,10,,1650000000.0,Lekki,Lagos,,,"1,000 sqm",
2824425,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,4,4,2,,500000000.0,Lekki,Lagos,,,,
2823765,16 Apr 2025,16 Apr 2025,Available,Detached Duplex,4,4,5,4,,2500000.0,Lekki,Lagos,,,,
2804396,05 Apr 2025,07 Apr 2025,Available,Block of Flats,3,3,4,3,,130000000.0,Surulere,Lagos,,,,
2822492,16 Apr 2025,16 Apr 2025,Available,Detached Duplex,4,,,,,420000000.0,Magodo,Lagos,,,,
2824422,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,90000000.0,Lekki,Lagos,,,,
2824421,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,5,5,6,,,650000000.0,Guzape District,Abuja,,,,
2805507,06 Apr 2025,06 Apr 2025,Available,Block of Flats,4,4,4,4,,1604703725.0,Ikoyi,Lagos,,,,
2805632,06 Apr 2025,06 Apr 2025,Available,Detached Duplex,4,4,5,4,Furnished,1925644470.0,Ikoyi,Lagos,,,,
2805640,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,4,4,5,4,Furnished,1925644470.0,Ikoyi,Lagos,,,,
2805648,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,,1604703725.0,Ikoyi,Lagos,,,,
2805654,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,,1600000000.0,Ikoyi,Lagos,,,,
2805659,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,950000000.0,Ikoyi,Lagos,,,,
2805676,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,Furnished,4011759313.0,Ikoyi,Lagos,,,,
2824419,17 Apr 2025,19 Apr 2025,Available,House,4,4,5,,,140000000.0,Magodo,Lagos,,,,
2824417,17 Apr 2025,19 Apr 2025,Available,Block of Flats,2,2,2,2,,120000000.0,Lekki,Lagos,,,,
2824416,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,,,,,270000000.0,Gbagada,Lagos,,,,
2805775,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1200000000.0,Ikoyi,Lagos,,,,
2824413,17 Apr 2025,17 Apr 2025,Available,House,3,4,4,2,,65000000.0,Ajah,Lagos,,,"1,500 sqm",800 sqm
2805778,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,4,3,,1000000000.0,Ikoyi,Lagos,,,,
2805784,06 Apr 2025,08 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1043057421250.0,Ikoyi,Lagos,,,,
2763758,12 Mar 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,4,,450000000.0,Lekki,Lagos,,,398 sqm,
2805827,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,2,,180000000.0,Oshodi,Lagos,,,,
2805954,06 Apr 2025,08 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1600000000.0,Ikoyi,Lagos,,,,
2805969,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,4,3,,1000000000.0,Ikoyi,Lagos,,,,
2805982,06 Apr 2025,06 Apr 2025,Available,House,3,3,4,3,,950000000.0,Ikoyi,Lagos,,,,
2806022,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,4,4,5,3,Furnished,500000000.0,Victoria Island (VI),Lagos,,,,
2806340,07 Apr 2025,07 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,125000000.0,Lekki,Lagos,,,,
2824409,17 Apr 2025,17 Apr 2025,Available,House,3,,,,,220000000.0,Magodo,Lagos,,,,
2806693,07 Apr 2025,08 Apr 2025,Available,Block of Flats,5,5,6,5,,220000000.0,Isolo,Lagos,,,,
2806872,07 Apr 2025,07 Apr 2025,Available,Detached Duplex,6,6,5,,,120000000.0,Agege,Lagos,,,327 sqm,327 sqm
2807599,07 Apr 2025,07 Apr 2025,Available,Detached Duplex,5,8,5,4,,750000000.0,Lekki,Lagos,,,350 sqm,350 sqm
2807635,07 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,4,,,85000000.0,Ikeja,Lagos,,,,
2809247,08 Apr 2025,08 Apr 2025,Available,Detached Duplex,6,5,7,5,Furnished,5300000000.0,Ikoyi,Lagos,,,520 sqm,520 sqm
2810259,08 Apr 2025,09 Apr 2025,Available,Block of Flats,3,3,4,,Furnished,260000000.0,Victoria Island (VI),Lagos,,,,
2810270,09 Apr 2025,09 Apr 2025,Available,Block of Flats,3,3,4,3,,300000000.0,Victoria Island (VI),Lagos,,,,
2824408,17 Apr 2025,19 Apr 2025,Available,Semi-detached Duplex,4,4,4,2,,180000000.0,Lekki,Lagos,,,,
2811317,09 Apr 2025,09 Apr 2025,Available,Detached Duplex,5,3,6,10,,900000000.0,Ilupeju,Lagos,,,"1,500 sqm","1,500 sqm"
2811961,09 Apr 2025,09 Apr 2025,Available,Block of Flats,2,2,3,2,Furnished,170000000.0,Ikotun,Lagos,,,,
2813744,10 Apr 2025,12 Apr 2025,Available,Terraced Duplex,4,4,5,2,,200000000.0,Lekki,Lagos,,,,
2813780,10 Apr 2025,11 Apr 2025,Available,Terraced Duplex,3,3,3,2,,230000000.0,Lekki,Lagos,,,,
2813870,10 Apr 2025,10 Apr 2025,Available,Semi-detached Duplex,5,5,5,3,,1000000000.0,Ikeja,Lagos,,,"1,100 sqm","1,100 sqm"
2691960,30 Jan 2025,17 Mar 2025,Available,Detached Duplex,3,3,4,,,90000000.0,Lekki,Lagos,,,,
2815552,11 Apr 2025,11 Apr 2025,Available,Block of Flats,3,2,3,6,,90000000.0,Ifako-Ijaiye,Lagos,,,665 sqm,665 sqm
2796131,31 Mar 2025,17 Apr 2025,Available,Terraced Duplex,3,3,3,3,,65000000.0,Lekki,Lagos,,,,
2823544,16 Apr 2025,18 Apr 2025,Available,House,2,2,2,2,,200000000.0,Surulere,Lagos,,,,
2824400,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,3,3,4,2,,185000000.0,Lekki,Lagos,Serviced,,,
2824398,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,2500000000.0,Lekki,Lagos,,,,
2824396,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,4,4,5,,,300000000.0,Ikeja,Lagos,,,,
2794773,30 Mar 2025,11 Apr 2025,Available,Detached Duplex,4,4,5,4,,180000000.0,Lekki,Lagos,,,,
2795362,30 Mar 2025,31 Mar 2025,Available,Block of Flats,12,10,15,15,,140000000.0,Ojo,Lagos,,,"1,119 sqm",
2742914,27 Feb 2025,17 Apr 2025,Available,Detached Duplex,5,,6,,,190000000.0,Lekki,Lagos,,,,
2824393,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,4,4,4,3,Furnished,270000000.0,Lekki,Lagos,,,,
2650988,08 Jan 2025,17 Apr 2025,Available,Detached Duplex,5,,,,,260000000.0,Ajah,Lagos,,,,
2824387,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,620000000.0,Lekki,Lagos,Serviced,,,
2820150,15 Apr 2025,19 Apr 2025,Available,Block of Flats,2,2,2,2,,55000000.0,Lekki,Lagos,,,,
2824378,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,160000000.0,Ajah,Lagos,,,,
2824375,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,4,6,3,,40000000.0,Ikoyi,Lagos,Serviced,"₦4,500,000 per annum",,
2824372,17 Apr 2025,18 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,135000000.0,Ajah,Lagos,,,,
2824364,17 Apr 2025,19 Apr 2025,Available,House,3,3,4,,,140000000.0,Yaba,Lagos,,,,
2824348,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,380000000.0,Lekki,Lagos,,,,
2778243,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,270000000.0,Ibadan,Oyo,,,400 sqm,400 sqm
2778437,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,180000000.0,Ibadan,Oyo,,,400 sqm,400 sqm
2801402,03 Apr 2025,12 Apr 2025,Available,Detached Duplex,4,5,5,3,,112000000.0,Ajah,Lagos,,,,
2778451,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,230000000.0,Ibadan,Oyo,,,410 sqm,410 sqm
2778458,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,200000000.0,Ibadan,Oyo,,,450 sqm,450 sqm
2778478,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,190000000.0,Ibadan,Oyo,,,350 sqm,350 sqm
2778497,20 Mar 2025,08 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,110000000.0,Ibadan,Oyo,,,250 sqm,250 sqm
2824340,17 Apr 2025,17 Apr 2025,Available,Block of Flats,3,3,4,2,,198000000.0,Ikeja,Lagos,Serviced,,,
2824339,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,3,,210000000.0,Mabushi,Abuja,,,"1,500 sqm","1,500 sqm"
2824331,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,7,7,8,,,1500000000.0,Lekki,Lagos,,,,
2824328,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,210000000.0,Lekki,Lagos,Serviced,,,
2824327,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,4,5,,,430000000.0,Lekki,Lagos,,,,
2824325,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,150000000.0,Lekki,Lagos,,,,
2824323,17 Apr 2025,17 Apr 2025,Available,House,4,4,5,3,,315000000.0,Ikeja,Lagos,Serviced,,,
2824314,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,280000000.0,Lekki,Lagos,,,,
2824310,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,5,5,6,6,,500000000.0,Ikeja,Lagos,,,,
2824303,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,400000000.0,Lekki,Lagos,,,,
2824300,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,5,5,4,,95000000.0,Lekki,Lagos,,,,
2824290,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,550000000.0,Lekki,Lagos,,,,
2824288,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,315000000.0,Lekki,Lagos,Serviced,,,
2824287,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,150000000.0,Lekki,Lagos,,,,
2677005,22 Jan 2025,07 Apr 2025,Available,Semi-detached Duplex,4,,,,,420000000.0,Maryland,Lagos,,,,
2289764,04 Jun 2024,07 Apr 2025,Available,Terraced Duplex,4,4,5,2,Furnished,325000000.0,Ikeja,Lagos,,,,
2824340,17 Apr 2025,17 Apr 2025,Available,Block of Flats,3,3,4,2,,198000000.0,Ikeja,Lagos,Serviced,,,
2352913,14 Jul 2024,07 Apr 2025,Available,Detached Duplex,4,4,5,,Furnished,720000000.0,Maryland,Lagos,,,,
2397839,10 Aug 2024,07 Apr 2025,Available,Terraced Duplex,4,5,5,,Furnished,250000000.0,Ikeja,Lagos,,,,
2148141,06 Mar 2024,07 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,250000000.0,Ikeja,Lagos,,,,
2824280,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,5,,370000000.0,Lekki,Lagos,,,,
2824279,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,,,,,125000000.0,Galadimawa,Abuja,,,,
2813282,10 Apr 2025,10 Apr 2025,Available,Semi-detached Duplex,4,5,5,3,,170000.0,Lekki,Lagos,,,,
2824274,17 Apr 2025,17 Apr 2025,Available,Block of Flats,2,3,3,3,Furnished,210000000.0,Lekki,Lagos,,,,
2251536,12 May 2024,17 Apr 2025,Available,Detached Duplex,4,4,5,4,,850000000.0,Ikoyi,Lagos,Serviced,,,
2815261,11 Apr 2025,11 Apr 2025,Available,Terraced Duplex,1,1,2,,,50000000.0,Ibadan,Oyo,,,"1,000 sqm","1,000 sqm"
